380.000000,0.0045432685
385.000000,0.0034645552
390.000000,0.0023858419
395.000000,0.0067296216
400.000000,0.0110734012
405.000000,0.0264751966
410.000000,0.0446414960
415.000000,0.1111907177
420.000000,0.1805163138
425.000000,0.2609474076
430.000000,0.3413785013
435.000000,0.4190755594
440.000000,0.4949499269
445.000000,0.5443783354
450.000000,0.5754615298
455.000000,0.5889441377
460.000000,0.6019613098
465.000000,0.6131167386
470.000000,0.6242721674
475.000000,0.6253097526
480.000000,0.6263473378
485.000000,0.6037106636
490.000000,0.5652911499
495.000000,0.5001681805
500.000000,0.4320554760
505.000000,0.3694719647
510.000000,0.3068884535
515.000000,0.2594598019
520.000000,0.2140075143
525.000000,0.1715197728
530.000000,0.1290320313
535.000000,0.1129480819
540.000000,0.0968641324
545.000000,0.0803468150
550.000000,0.0685336316
555.000000,0.0598565375
560.000000,0.0511794434
565.000000,0.0444002712
570.000000,0.0376210990
575.000000,0.0342954000
580.000000,0.0319976472
585.000000,0.0303582063
590.000000,0.0287187653
595.000000,0.0265139871
600.000000,0.0241678746
605.000000,0.0203824368
610.000000,0.0165969990
615.000000,0.0142286488
620.000000,0.0128980090
625.000000,0.0119393102
630.000000,0.0110643154
635.000000,0.0105241366
640.000000,0.0099839578
645.000000,0.0099616012
650.000000,0.0100687002
655.000000,0.0097123184
660.000000,0.0091539757
665.000000,0.0082926916
670.000000,0.0073662174
675.000000,0.0061789833
680.000000,0.0048290180
685.000000,0.0028281284
690.000000,0.0016371835
695.000000,0.0009862018
700.000000,0.0003352201
705.000000,0.0002684156
710.000000,0.0002080189
715.000000,0.0001732536
720.000000,0.0001308972
725.000000,0.0000581765
730.000000,0.0000139902
735.000000,0.0000839412
740.000000,0.0001458446
745.000000,0.0001755573
750.000000,0.0002052701
755.000000,0.0002842154
