380.000000,0.0106000000
385.000000,0.0181000000
390.000000,0.0252000000
395.000000,0.0306000000
400.000000,0.0360000000
405.000000,0.0341000000
410.000000,0.0320000000
415.000000,0.0294000000
420.000000,0.0268000000
425.000000,0.0241000000
430.000000,0.0216000000
435.000000,0.0194000000
440.000000,0.0173000000
445.000000,0.0159000000
450.000000,0.0145000000
455.000000,0.0132000000
460.000000,0.0123000000
465.000000,0.0127000000
470.000000,0.0131000000
475.000000,0.0146000000
480.000000,0.0177000000
485.000000,0.0183000000
490.000000,0.0171000000
495.000000,0.0210000000
500.000000,0.0250000000
505.000000,0.0265000000
510.000000,0.0265000000
515.000000,0.0371000000
520.000000,0.0503000000
525.000000,0.0618000000
530.000000,0.0707000000
535.000000,0.0663000000
540.000000,0.0587000000
545.000000,0.0534000000
550.000000,0.0497000000
555.000000,0.0479000000
560.000000,0.0472000000
565.000000,0.0508000000
570.000000,0.0570000000
575.000000,0.1666000000
580.000000,0.2763000000
585.000000,0.4109000000
590.000000,0.5623000000
595.000000,0.6176000000
600.000000,0.6383000000
605.000000,0.6168000000
610.000000,0.5953000000
615.000000,0.5381000000
620.000000,0.4720000000
625.000000,0.4100000000
630.000000,0.3490000000
635.000000,0.2967000000
640.000000,0.2500000000
645.000000,0.2050000000
650.000000,0.1601000000
655.000000,0.1315000000
660.000000,0.1070000000
665.000000,0.0887000000
670.000000,0.0747000000
675.000000,0.0599000000
680.000000,0.0457000000
685.000000,0.0370000000
690.000000,0.0283000000
695.000000,0.0211000000
700.000000,0.0150000000
705.000000,0.0121000000
710.000000,0.0092000000
715.000000,0.0069000000
720.000000,0.0047000000
725.000000,0.0037000000
730.000000,0.0031000000
735.000000,0.0024000000
740.000000,0.0018000000
745.000000,0.0011000000
750.000000,0.0005000000
755.000000,0.0004000000
