380,0.040323784
381,0.039943363
382,0.039562941
383,0.03918252
384,0.038802099
385,0.038421677
386,0.038041256
387,0.037660835
388,0.037280413
389,0.036899992
390,0.036519571
391,0.036139149
392,0.035758728
393,0.035378307
394,0.034997885
395,0.034617464
396,0.034237043
397,0.033856621
398,0.0334762
399,0.033403378
400,0.033432849
401,0.03346232
402,0.03349179
403,0.033521261
404,0.033550732
405,0.033580203
406,0.033209912
407,0.032758762
408,0.032307612
409,0.031856462
410,0.031405312
411,0.030444842
412,0.029357039
413,0.028269236
414,0.027181434
415,0.026093631
416,0.025005828
417,0.023918025
418,0.022830223
419,0.02174242
420,0.020654617
421,0.019365859
422,0.017801834
423,0.01623781
424,0.014673785
425,0.01310976
426,0.011545736
427,0.011065087
428,0.011926041
429,0.012786996
430,0.01364795
431,0.014508904
432,0.015429195
433,0.016787662
434,0.018146129
435,0.019504596
436,0.020863063
437,0.02222153
438,0.023579997
439,0.024938464
440,0.026087012
441,0.027110633
442,0.028134254
443,0.029157875
444,0.030181495
445,0.031205116
446,0.032228737
447,0.032104706
448,0.031809251
449,0.031513796
450,0.031218341
451,0.030922887
452,0.030627432
453,0.030038394
454,0.029297412
455,0.02855643
456,0.027815448
457,0.027074466
458,0.026333484
459,0.02563511
460,0.025672159
461,0.025709208
462,0.025746257
463,0.025783306
464,0.025820355
465,0.025857405
466,0.025894454
467,0.025931503
468,0.025968552
469,0.026005601
470,0.026225533
471,0.030090532
472,0.033955531
473,0.03782053
474,0.041685528
475,0.045550527
476,0.051214845
477,0.059728776
478,0.068242707
479,0.076756638
480,0.085743477
481,0.095840472
482,0.105937467
483,0.116034462
484,0.135129954
485,0.162370049
486,0.189669127
487,0.217001672
488,0.254791579
489,0.288247755
490,0.309578211
491,0.330118591
492,0.34874091
493,0.377388307
494,0.41746666
495,0.438334224
496,0.459201788
497,0.479961591
498,0.500488698
499,0.518788902
500,0.531762773
501,0.544736643
502,0.557710513
503,0.568679313
504,0.579586671
505,0.590494029
506,0.600808413
507,0.608697226
508,0.616586038
509,0.62447485
510,0.632363663
511,0.638442731
512,0.644051259
513,0.649659787
514,0.655268315
515,0.660876844
516,0.66585839
517,0.669306064
518,0.672753737
519,0.676201411
520,0.679649084
521,0.683096758
522,0.686544431
523,0.689992105
524,0.693439778
525,0.696887452
526,0.700335125
527,0.703333426
528,0.704833675
529,0.706333924
530,0.707834172
531,0.709334421
532,0.71083467
533,0.712334919
534,0.713783993
535,0.71371117
536,0.713638347
537,0.713565524
538,0.713492701
539,0.713419878
540,0.713347055
541,0.713004167
542,0.712483515
543,0.711962863
544,0.711442211
545,0.710921558
546,0.710400906
547,0.709880254
548,0.708862097
549,0.707614496
550,0.706366896
551,0.705119296
552,0.703871695
553,0.702624095
554,0.701376495
555,0.699610819
556,0.697686613
557,0.695762406
558,0.6938382
559,0.691913994
560,0.689989787
561,0.68806693
562,0.686180504
563,0.684294078
564,0.682407652
565,0.680521226
566,0.6786348
567,0.676748374
568,0.674861948
569,0.672621982
570,0.670354726
571,0.66808747
572,0.665820213
573,0.663552957
574,0.661285701
575,0.659036641
576,0.656903721
577,0.654770801
578,0.65263788
579,0.65050496
580,0.64837204
581,0.64623912
582,0.644017965
583,0.641667435
584,0.639316904
585,0.636966373
586,0.634615842
587,0.632265312
588,0.629914781
589,0.62756425
590,0.625438241
591,0.623320942
592,0.621203644
593,0.619086346
594,0.616969047
595,0.614851749
596,0.613070472
597,0.612278033
598,0.611485594
599,0.610693155
600,0.608865686
601,0.605916052
602,0.602966417
603,0.600016783
604,0.597067148
605,0.594117514
606,0.591167879
607,0.588218245
608,0.58526861
609,0.583543635
610,0.581832658
611,0.580121681
612,0.578410704
613,0.576699728
614,0.574988751
615,0.573277774
616,0.571030534
617,0.568356052
618,0.565681571
619,0.563007089
620,0.560332607
621,0.557658125
622,0.554983643
623,0.552309161
624,0.549634679
625,0.547491821
626,0.545352236
627,0.54321265
628,0.541073064
629,0.538933479
630,0.536793893
631,0.534654307
632,0.532514722
633,0.530375136
634,0.52823555
635,0.526142009
636,0.524160911
637,0.522179813
638,0.520198716
639,0.518217618
640,0.51623652
641,0.514255422
642,0.512707465
643,0.511225088
644,0.509742712
645,0.508260335
646,0.506545742
647,0.504708725
648,0.502871707
649,0.501034689
650,0.499197671
651,0.497360653
652,0.495491981
653,0.493172243
654,0.490852506
655,0.488532768
656,0.486213031
657,0.483893294
658,0.481913486
659,0.480011632
660,0.478109778
661,0.476207925
662,0.474306071
663,0.472550588
664,0.47096571
665,0.469380831
666,0.467795953
667,0.466211075
668,0.464626197
669,0.463041319
670,0.46145644
671,0
672,0
673,0
674,0
675,0
676,0
677,0
678,0
679,0
680,0
681,0
682,0
683,0
684,0
685,0
686,0
687,0
688,0
689,0
690,0
691,0
692,0
693,0
694,0
695,0
696,0
697,0
698,0
699,0
700,0
